word	trending score	Sentence freq C1	Sentence freq C2	Wordnet
bodily	0.7696969696969697	135	262	True
hijab	0.7696629213483146	148	285	True
lf	0.7688442211055276	169	322	True
backlog	0.7687074829931972	117	230	True
holdings	0.768595041322314	91	184	True
pedophile	0.7684563758389261	268	497	True
shorting	0.7684210526315789	65	138	True
democracies	0.7682926829268293	52	115	True
mainline	0.7681159420289855	39	92	True
invalidate	0.7674418604651163	99	198	True
dharma	0.7662337662337663	47	106	True
actionable	0.765625	34	83	True
astronaut	0.765625	98	196	True
sexualizing	0.765625	34	83	True
long-term	0.7653061224489796	460	835	True
conspiracies	0.7651006711409396	119	233	True
invaded	0.7649253731343284	238	443	True
engaging	0.7648953301127214	591	1066	True
marginalized	0.7639751552795031	131	254	True
seamless	0.7636363636363637	80	164	True
clinics	0.7633136094674556	139	268	True
ia	0.7631578947368421	198	372	True
headspace	0.7623762376237624	71	148	True
yoruba	0.7622377622377622	113	222	True
experimental	0.7619047619047619	222	414	True
politicized	0.7619047619047619	33	81	True
individualism	0.7619047619047619	33	81	True
securities	0.7619047619047619	54	118	True
overworked	0.7619047619047619	54	118	True
sensory	0.7615384615384615	100	199	True
content	0.7612224009358093	6809	12015	True
scriptures	0.7611940298507462	104	206	True
po	0.7606602475928473	697	1250	True
essays	0.7605633802816901	254	470	True
indoctrinated	0.7604166666666666	66	139	True
systematic	0.7597402597402597	124	241	True
evicted	0.7596899224806202	99	197	True
ballot	0.7593856655290102	556	1001	True
scams	0.7592592592592593	186	350	True
diagnoses	0.7590361445783133	53	116	True
checkers	0.7582417582417582	61	130	True
sociology	0.7581699346405228	123	239	True
pisces	0.7578947368421053	160	304	True
protesting	0.7576374745417516	461	833	True
abolish	0.7570621468926554	147	281	True
traitors	0.7567567567567568	303	555	True
lewd	0.75625	130	251	True
lakhs	0.7547169811320755	76	156	True
accs	0.7543859649122807	141	270	True
yuan	0.7540983606557377	31	77	True
delusion	0.7536945812807881	173	326	True
reactors	0.7534246575342466	43	98	True
dass	0.7533039647577092	197	368	True
cancel	0.753042233357194	1367	2419	True
segregation	0.751937984496124	99	196	True
bas	0.751937984496124	99	196	True
witnesses	0.7506631299734748	347	630	True
emboldened	0.75	42	96	True
fleets	0.75	70	145	True
gy	0.75	38	89	True
printer	0.748780487804878	380	687	True
illnesses	0.7487684729064039	173	325	True
homophobia	0.7487437185929648	169	318	True
aquarius	0.7482993197278912	117	227	True
societal	0.7478991596638656	208	386	True
evs	0.7477477477477478	81	164	True
bullied	0.7476851851851852	402	725	True
occupation	0.7471264367816092	231	426	True
households	0.7469135802469136	132	253	True
groceries	0.7467018469656992	349	632	True
jak	0.7466666666666667	45	101	True
reminder	0.7463279078999603	2489	4369	True
clubhouse	0.746268656716418	104	204	True
underlying	0.7460815047021944	289	527	True
forcibly	0.7457627118644068	88	176	True
risk	0.7454591321897074	3934	6889	True
bribery	0.7452830188679245	76	155	True
risking	0.7449392712550608	217	401	True
mental	0.7442922374429224	4350	7610	True
centralized	0.7441860465116279	99	195	True
researchers	0.7441077441077442	267	488	True
compliance	0.744	220	406	True
spread	0.7438374417055297	2972	5205	True
imposed	0.7434782608695653	200	371	True
dior	0.7432432432432432	44	99	True
bots	0.743030303030303	795	1408	True
fuels	0.7422222222222222	195	362	True
thriving	0.7420814479638009	191	355	True
complications	0.7411167512690355	167	313	True
muss	0.7407407407407407	51	111	True
streamers	0.7405405405405405	340	614	True
ma'am	0.7399193548387096	466	833	True
mandatory	0.7392739273927392	576	1024	True
inflammation	0.7391304347826086	85	170	True
contra	0.7391304347826086	39	90	True
stalin	0.7391304347826086	154	290	True
funds	0.7388963660834454	1456	2554	True
essentials	0.7388535031847133	127	243	True
starship	0.7383177570093458	77	156	True
landslide	0.7380952380952381	138	262	True
lagos	0.7376237623762376	374	672	True
artworks	0.7375	50	109	True
shelling	0.7375	50	109	True
kindly	0.7371257485029941	1640	2871	True
passports	0.7368421052631579	122	234	True
reused	0.7368421052631579	46	102	True
rapid	0.7367088607594937	365	656	True
edibles	0.736	95	187	True
clowns	0.735966735966736	451	805	True
pharma	0.7355072463768116	246	449	True
investment	0.7350698856416773	1544	2701	True
financially	0.734920634920635	600	1063	True
forbidden	0.7348484848484849	234	428	True
lenders	0.7346938775510204	68	140	True
shingles	0.734375	34	81	True
guillotine	0.734375	34	81	True
unwell	0.734375	98	192	True
resonance	0.7341772151898734	49	107	True
paramount	0.7338709677419355	94	185	True
adverse	0.7337662337662337	124	237	True
nancy	0.7334669338677354	469	835	True
dolby	0.7333333333333333	30	74	True
quack	0.7333333333333333	45	100	True
sibling	0.7320754716981132	235	429	True
contracted	0.7320261437908496	123	235	True
mit	0.7317073170731707	298	538	True
behaviour	0.7310679611650486	1000	1753	True
collateral	0.7310344827586207	115	221	True
streaming	0.7308228730822873	2121	3693	True
fr	0.7308070866141733	2002	3487	True
convict	0.7304964539007093	111	214	True
intersex	0.7301587301587301	33	79	True
perspectives	0.7294117647058823	225	411	True
diligence	0.7293233082706767	103	200	True
outcomes	0.7291666666666666	402	717	True
elective	0.7291666666666666	66	136	True
providers	0.7275132275132276	348	623	True
assets	0.7274909963985594	803	1409	True
corporations	0.7274305555555556	546	965	True
wealth	0.7270642201834863	1278	2229	True
capricorn	0.7265625	98	191	True
contracting	0.7264150943396226	76	153	True
scam	0.7259194395796847	1112	1941	True
remote	0.7252252252252253	858	1502	True
household	0.7245901639344262	580	1022	True
peddling	0.7241379310344828	86	170	True
goalposts	0.7236842105263158	46	101	True
financial	0.7227166276346604	2105	3648	True
banned	0.7220475976650202	2197	3805	True
tory	0.7218721872187218	1081	1883	True
mf	0.7213930348258707	1578	2738	True
setter	0.7205882352941176	38	87	True
crimes	0.7201413427561838	1385	2404	True
overwhelmed	0.7195571955719557	512	902	True
inciting	0.7195121951219512	134	252	True
brainwashing	0.7189542483660131	123	233	True
padres	0.7189542483660131	123	233	True
nigerians	0.7186761229314421	393	697	True
worldwide	0.7182705718270572	687	1202	True
preventative	0.717948717948718	48	104	True
celsius	0.7166666666666667	90	176	True
incitement	0.7166666666666667	30	73	True
workplaces	0.7162162162162162	44	97	True
garland	0.7159090909090909	146	272	True
shilling	0.7156862745098039	72	145	True
arise	0.7149122807017544	198	361	True
trafficking	0.7148148148148148	240	433	True
consequences	0.7143981117230527	1241	2149	True
uncut	0.7142857142857143	61	126	True
stockpile	0.7142857142857143	54	114	True
manipulation	0.7142857142857143	341	606	True
es	0.714064914992272	617	1079	True
morales	0.7126436781609196	57	119	True
decades	0.7125243348475017	1511	2609	True
genuinely	0.7123655913978495	2202	3792	True
etfs	0.7123287671232876	43	95	True
unions	0.711864406779661	324	576	True
educate	0.7112068965517241	666	1161	True
strategic	0.7108167770419426	423	745	True
thrive	0.710594315245478	357	632	True
muting	0.7101449275362319	108	206	True
supply	0.70996640537514	1756	3024	True
exhausting	0.7098901098901099	425	748	True
dose	0.7097902097902098	828	1437	True
disclosed	0.7094017094017094	87	170	True
closeted	0.7093023255813954	56	117	True
pronoun	0.7087378640776699	73	146	True
miscarriage	0.7087378640776699	73	146	True
advocating	0.708433734939759	385	679	True
affirming	0.7083333333333334	42	93	True
pe	0.707983193277311	446	783	True
tirelessly	0.7078651685393258	59	122	True
yellowstone	0.7076923076923077	35	81	True
stillness	0.7076923076923077	35	81	True
census	0.7073170731707317	134	250	True
broker	0.7071823204419889	151	279	True
harmful	0.7070063694267515	441	774	True
plagiarism	0.7068965517241379	86	168	True
incarcerated	0.7065217391304348	62	127	True
degenerate	0.7062937062937062	113	214	True
rue	0.7058823529411765	55	115	True
resilient	0.7058823529411765	123	231	True
posts	0.7057764981104913	5527	9449	True
hygiene	0.7053571428571429	194	352	True
oled	0.7051282051282052	48	103	True
industries	0.7048346055979644	363	640	True
bacterial	0.704225352112676	41	91	True
immutable	0.704225352112676	41	91	True
calculus	0.7033492822966507	179	326	True
boob	0.7030075187969925	236	423	True
statewide	0.7027027027027027	44	96	True
armin	0.7027027027027027	44	96	True
seasonal	0.7022900763358778	232	416	True
bbl	0.7019230769230769	74	147	True
stonewall	0.7014925373134329	37	84	True
preparedness	0.7014925373134329	37	84	True
arrest	0.7014563106796117	794	1372	True
pivot	0.7005649717514124	147	271	True
giveaway	0.7002341920374707	1251	2148	True
scheduling	0.7	280	497	True
crumb	0.7	40	89	True
nonsensical	0.7	130	242	True
democracy	0.6999097472924187	2186	3737	True
advisors	0.6993865030674846	133	247	True
peaceful	0.6993755575379126	1091	1875	True
off-season	0.6991869918699187	93	179	True
censor	0.6985645933014354	179	325	True
unlearn	0.6984126984126984	33	77	True
absolve	0.6984126984126984	33	77	True
distrust	0.6982758620689655	86	167	True
criminals	0.6977964323189927	923	1588	True
millionaires	0.6975308641975309	132	245	True
medicines	0.6975308641975309	132	245	True
diagnosis	0.6971830985915493	396	693	True
harassing	0.6970588235294117	310	547	True
toxicity	0.696969696969697	201	362	True
growth	0.6968706212050444	2111	3603	True
documents	0.6968152866242038	755	1302	True
greenhouse	0.6967213114754098	92	177	True
tagging	0.6965376782077393	461	803	True
gen	0.6961414790996785	1214	2080	True
abuja	0.6956521739130435	108	204	True
audit	0.6951672862453532	239	426	True
buyers	0.6941489361702128	346	607	True
laboratory	0.6938775510204082	68	136	True
swan	0.6934673366834171	169	307	True
commissioning	0.6933333333333334	45	97	True
commenting	0.6929611650485437	794	1365	True
slavery	0.6927374301675978	686	1182	True
theorist	0.6923076923076923	74	146	True
narcissistic	0.692063492063492	285	503	True
violet	0.6919191919191919	168	305	True
population	0.6913959613696224	2248	3823	True
manipulative	0.691304347826087	200	359	True
partner	0.6912220309810672	2875	4883	True
punitive	0.6911764705882353	38	85	True
orgasms	0.6910569105691057	93	178	True
bollywood	0.6907216494845361	261	462	True
organizations	0.690566037735849	500	866	True
rules	0.6899691978036695	7437	12589	True
bookmark	0.689922480620155	99	188	True
decimated	0.6896551724137931	57	117	True
developments	0.6893617021276596	205	367	True
empathy	0.6892488954344624	649	1117	True
dune	0.6890756302521008	89	171	True
exponential	0.6888888888888889	60	122	True
racism	0.6884230585993331	2069	3514	True
activists	0.6883561643835616	262	463	True
cest	0.6883116883116883	47	100	True
municipalities	0.6883116883116883	47	100	True
sanction	0.6875	66	132	True
lawless	0.6875	66	132	True
interpersonal	0.6875	34	78	True
nets	0.6870967741935484	280	493	True
canceling	0.6867469879518072	136	250	True
culprits	0.6864406779661016	88	169	True
triggering	0.6861924686192469	209	373	True
swaps	0.6857142857142857	75	147	True
expertise	0.6855036855036855	377	656	True
pregnancies	0.6851851851851852	78	152	True
crises	0.684931506849315	116	216	True
astronomical	0.6842105263157895	65	130	True
deficient	0.6842105263157895	46	98	True
nonsense	0.6839050131926121	1865	3161	True
criminally	0.6836734693877551	68	135	True
carts	0.6836158192090396	147	268	True
kink	0.6835443037974683	286	502	True
unkind	0.6835443037974683	49	103	True
lifelong	0.6831275720164609	213	379	True
gm	0.6831238779174147	1084	1845	True
navigate	0.683076923076923	295	517	True
recovery	0.6823027718550106	1377	2337	True
landfill	0.6818181818181818	36	81	True
scalpers	0.6818181818181818	36	81	True
undiagnosed	0.6818181818181818	36	81	True
brutally	0.6816143497757847	193	345	True
referrals	0.6813186813186813	61	123	True
oxygen	0.6810344827586207	434	750	True
worshipping	0.680672268907563	89	170	True
abdominal	0.6805555555555556	42	91	True
runaway	0.680327868852459	92	175	True
anon	0.68	145	264	True
diabolical	0.68	45	96	True
clarified	0.6796875	98	185	True
profiting	0.6796116504854369	73	143	True
saturn	0.6792452830188679	129	237	True
downplay	0.6788990825688074	79	153	True
behaviors	0.6788321167883211	244	430	True
humiliation	0.678714859437751	219	388	True
playbook	0.6783625730994152	141	257	True
zinc	0.6777777777777778	60	121	True
handlers	0.6776859504132231	91	173	True
assess	0.677570093457944	184	329	True
invasive	0.6774193548387096	94	178	True
innovations	0.6774193548387096	94	178	True
democrat	0.6773934030571199	1213	2055	True
andrews	0.6770186335403726	131	240	True
cums	0.676923076923077	35	79	True
censorship	0.6767676767676768	267	468	True
overrun	0.6764705882352942	72	141	True
livable	0.6764705882352942	38	84	True
ccc	0.6756756756756757	44	94	True
puberty	0.6756756756756757	155	280	True
buyback	0.6756756756756757	44	94	True
tangible	0.675531914893617	158	285	True
genesis	0.6753246753246753	278	486	True
inquiry	0.6750902527075813	247	434	True
treatment	0.675	1850	3119	True
resilience	0.675	170	305	True
als	0.6749226006191951	293	511	True
consenting	0.6744186046511628	56	114	True
colonization	0.6744186046511628	56	114	True
residential	0.6741573033707865	237	417	True
conservatives	0.6739864864864865	1154	1952	True
revenue	0.673963133640553	838	1423	True
garfield	0.6736842105263158	65	129	True
cycle	0.6732101616628176	1702	2868	True
ongoing	0.672883787661406	667	1136	True
subpoena	0.6727272727272727	80	154	True
replies	0.6723348593852191	1499	2527	True
aligned	0.6721311475409836	214	378	True
jurors	0.671875	34	77	True
trent	0.671875	162	291	True
inclusive	0.671875	354	612	True
community	0.6717575187969925	8482	14200	True
tum	0.6716417910447762	104	194	True
propagandist	0.6714285714285714	40	87	True
lupus	0.6712328767123288	43	92	True
clapping	0.6705202312138728	143	259	True
insulated	0.6704545454545454	58	117	True
faucet	0.6701030927835051	67	132	True
shiva	0.6699029126213593	73	142	True
educational	0.6695842450765864	427	733	True
transparent	0.6694045174537988	457	783	True
injected	0.6692913385826772	97	182	True
economy	0.6689240030097818	2628	4406	True
suppress	0.6682926829268293	175	312	True
trespassing	0.6666666666666666	51	105	True
durham	0.6666666666666666	132	240	True
ableism	0.6666666666666666	33	75	True
sequels	0.6666666666666666	123	225	True
runoff	0.6666666666666666	33	75	True
utmost	0.6666666666666666	105	195	True
scat	0.6666666666666666	102	190	True
kayo	0.6666666666666666	120	220	True
workplace	0.6658476658476659	377	648	True
removed	0.6646376811594202	6870	11456	True
stray	0.6636363636363637	410	702	True
hindus	0.6635514018691588	398	682	True
trait	0.662870159453303	409	700	True
techno	0.6625766871165644	133	241	True
lobbies	0.6623376623376623	124	226	True
phrases	0.6621160409556314	263	457	True
tests	0.6620132255694342	1331	2232	True
brainless	0.6616541353383458	103	191	True
adherence	0.6612903225806451	32	73	True
gestapo	0.6612903225806451	32	73	True
repulsed	0.6612903225806451	32	73	True
dictator	0.6611226611226612	451	769	True
jan	0.6608775137111518	1064	1787	True
acknowledges	0.6601941747572816	73	141	True
traumatic	0.66015625	226	395	True
provoked	0.6597938144329897	67	131	True
briefings	0.6597938144329897	67	131	True
mew	0.6597222222222222	114	209	True
catastrophe	0.6594202898550725	108	199	True
indefensible	0.6593406593406593	61	121	True
scholar	0.6592920353982301	196	345	True
takeout	0.6590909090909091	58	116	True
baseless	0.6590909090909091	146	262	True
hindu	0.6580756013745704	552	935	True
oni	0.6575342465753424	43	91	True
certification	0.6571428571428571	180	318	True
mantra	0.6571428571428571	180	318	True
trading	0.657100445324097	1991	3319	True
disruptions	0.6567164179104478	37	81	True
terrorize	0.6567164179104478	37	81	True
reelection	0.6565656565656566	69	134	True
